"state","city","svi"
"Minas Gerais","Consolação",0.347
"Minas Gerais","Coqueiral",0.204
"Minas Gerais","Coração de Jesus",0.498
"Minas Gerais","Cordisburgo",0.322
"Minas Gerais","Cordislândia",0.257
"Minas Gerais","Corinto",0.351
"Minas Gerais","Coroaci",0.386
"Minas Gerais","Coromandel",0.233
"Minas Gerais","Coronel Fabriciano",0.241
"Minas Gerais","Coronel Murta",0.45
"Minas Gerais","Coronel Pacheco",0.227
"Minas Gerais","Coronel Xavier Chaves",0.219
"Minas Gerais","Couto de Magalhães de Minas",0.415
"Minas Gerais","Cristais",0.233
"Minas Gerais","Cristiano Otoni",0.279
"Minas Gerais","Cristina",0.288
"Minas Gerais","Cristália",0.47
"Minas Gerais","Crisólita",0.506
"Minas Gerais","Crucilândia",0.253
"Minas Gerais","Cruzeiro da Fortaleza",0.242
"Minas Gerais","Cruzília",0.287
"Minas Gerais","Cuparaque",0.318
"Minas Gerais","Curral de Dentro",0.445
"Minas Gerais","Curvelo",0.277
"Minas Gerais","Cássia",0.206
"Minas Gerais","Córrego Danta",0.319
"Minas Gerais","Córrego Fundo",0.219
"Minas Gerais","Córrego Novo",0.429
"Minas Gerais","Córrego do Bom Jesus",0.223
"Minas Gerais","Cônego Marinho",0.5
"Minas Gerais","Datas",0.35
"Minas Gerais","Delfim Moreira",0.331
"Minas Gerais","Delfinópolis",0.173
"Minas Gerais","Delta",0.3
"Minas Gerais","Descoberto",0.264
"Minas Gerais","Desterro de Entre Rios",0.396
"Minas Gerais","Desterro do Melo",0.338
"Minas Gerais","Diamantina",0.318
"Minas Gerais","Diogo de Vasconcelos",0.403
"Minas Gerais","Dionísio",0.347
"Minas Gerais","Divino",0.404
"Minas Gerais","Divino das Laranjeiras",0.314
"Minas Gerais","Divinolândia de Minas",0.396
"Minas Gerais","Divinésia",0.268
"Minas Gerais","Divinópolis",0.179
"Minas Gerais","Divisa Alegre",0.42
"Minas Gerais","Divisa Nova",0.225
"Minas Gerais","Divisópolis",0.403
"Minas Gerais","Dom Bosco",0.31
"Minas Gerais","Dom Cavati",0.305
"Minas Gerais","Dom Joaquim",0.441
"Minas Gerais","Dom Silvério",0.232
"Minas Gerais","Dom Viçoso",0.258
"Minas Gerais","Dona Eusébia",0.197
"Minas Gerais","Dores de Campos",0.23
"Minas Gerais","Dores de Guanhães",0.391
"Minas Gerais","Dores do Indaiá",0.247
"Minas Gerais","Dores do Turvo",0.281
"Minas Gerais","Doresópolis",0.207
"Minas Gerais","Douradoquara",0.298
"Minas Gerais","Durandé",0.328
"Minas Gerais","Elói Mendes",0.27
"Minas Gerais","Engenheiro Caldas",0.331
"Minas Gerais","Engenheiro Navarro",0.384
"Minas Gerais","Entre Folhas",0.372
"Minas Gerais","Entre Rios de Minas",0.281
"Minas Gerais","Ervália",0.306
"Minas Gerais","Espera Feliz",0.285
"Minas Gerais","Espinosa",0.457
"Minas Gerais","Espírito Santo do Dourado",0.26
"Minas Gerais","Estiva",0.222
"Minas Gerais","Estrela Dalva",0.235
"Minas Gerais","Estrela do Indaiá",0.29
"Minas Gerais","Estrela do Sul",0.3
"Minas Gerais","Eugenópolis",0.238
"Minas Gerais","Ewbank da Câmara",0.349
"Minas Gerais","Extrema",0.185
"Minas Gerais","Fama",0.248
"Minas Gerais","Faria Lemos",0.258
"Minas Gerais","Felisburgo",0.423
"Minas Gerais","Felixlândia",0.343
"Minas Gerais","Felício dos Santos",0.391
"Minas Gerais","Fernandes Tourinho",0.37
"Minas Gerais","Ferros",0.543
"Minas Gerais","Fervedouro",0.381
"Minas Gerais","Formiga",0.207
"Minas Gerais","Formoso",0.432
"Minas Gerais","Fortaleza de Minas",0.255
"Minas Gerais","Fortuna de Minas",0.251
"Minas Gerais","Francisco Badaró",0.42
"Minas Gerais","Francisco Dumont",0.493
"Minas Gerais","Francisco Sá",0.432
"Minas Gerais","Franciscópolis",0.493
"Minas Gerais","Frei Gaspar",0.44
"Minas Gerais","Frei Inocêncio",0.333
"Minas Gerais","Frei Lagonegro",0.428
"Minas Gerais","Fronteira",0.35
"Minas Gerais","Fronteira dos Vales",0.537
"Minas Gerais","Fruta de Leite",0.476
"Minas Gerais","Frutal",0.23
"Minas Gerais","Funilândia",0.333
"Minas Gerais","Galiléia",0.359
"Minas Gerais","Gameleiras",0.402
"Minas Gerais","Glaucilândia",0.466
"Minas Gerais","Goiabeira",0.396
"Minas Gerais","Goianá",0.186
"Minas Gerais","Gonzaga",0.458
"Minas Gerais","Gonçalves",0.248
"Minas Gerais","Gouveia",0.301
"Minas Gerais","Governador Valadares",0.243
"Minas Gerais","Grupiara",0.251
"Minas Gerais","Grão Mogol",0.405
"Minas Gerais","Guanhães",0.352
"Minas Gerais","Guapé",0.228
"Minas Gerais","Guaraciaba",0.348
"Minas Gerais","Guaraciama",0.406
"Minas Gerais","Guarani",0.294
"Minas Gerais","Guaranésia",0.227
"Minas Gerais","Guarará",0.242
"Minas Gerais","Guarda-Mor",0.243
"Minas Gerais","Guaxupé",0.189
"Minas Gerais","Guidoval",0.215
"Minas Gerais","Guimarânia",0.249
"Minas Gerais","Guiricema",0.229
"Minas Gerais","Gurinhatã",0.323
"Minas Gerais","Heliodora",0.222
"Minas Gerais","Iapu",0.297
"Minas Gerais","Ibertioga",0.319
"Minas Gerais","Ibiaí",0.483
"Minas Gerais","Ibiracatu",0.466
"Minas Gerais","Ibiraci",0.242
"Minas Gerais","Ibitiúra de Minas",0.264
"Minas Gerais","Ibituruna",0.293
"Minas Gerais","Ibiá",0.278
"Minas Gerais","Icaraí de Minas",0.46
"Minas Gerais","Igaratinga",0.253
"Minas Gerais","Iguatama",0.202
"Minas Gerais","Ijaci",0.23
"Minas Gerais","Ilicínea",0.216
"Minas Gerais","Imbé de Minas",0.325
"Minas Gerais","Inconfidentes",0.225
"Minas Gerais","Indaiabira",0.43
"Minas Gerais","Indianópolis",0.278
"Minas Gerais","Ingaí",0.238
"Minas Gerais","Inhapim",0.336
"Minas Gerais","Inhaúma",0.242
"Minas Gerais","Inimutaba",0.317
"Minas Gerais","Ipaba",0.315
"Minas Gerais","Ipanema",0.28
"Minas Gerais","Ipatinga",0.182
"Minas Gerais","Ipiaçu",0.23
"Minas Gerais","Ipuiúna",0.353
"Minas Gerais","Iraí de Minas",0.278
"Minas Gerais","Itabira",0.248
"Minas Gerais","Itabirinha",0.355
"Minas Gerais","Itabirito",0.207
"Minas Gerais","Itacambira",0.485
"Minas Gerais","Itacarambi",0.396
"Minas Gerais","Itaipé",0.403
"Minas Gerais","Itajubá",0.166
"Minas Gerais","Itamarandiba",0.401
"Minas Gerais","Itamarati de Minas",0.201
"Minas Gerais","Itambacuri",0.424
"Minas Gerais","Itambé do Mato Dentro",0.319
"Minas Gerais","Itamogi",0.24
"Minas Gerais","Itamonte",0.231
"Minas Gerais","Itanhandu",0.178
"Minas Gerais","Itanhomi",0.307
"Minas Gerais","Itaobim",0.364
"Minas Gerais","Itapagipe",0.213
"Minas Gerais","Itapecerica",0.226
"Minas Gerais","Itapeva",0.236
"Minas Gerais","Itaverava",0.387
"Minas Gerais","Itaú de Minas",0.172
"Minas Gerais","Itaúna",0.185
"Minas Gerais","Itinga",0.462
"Minas Gerais","Itueta",0.322
"Minas Gerais","Ituiutaba",0.222
"Minas Gerais","Itumirim",0.254
"Minas Gerais","Iturama",0.264
"Minas Gerais","Itutinga",0.271
"Minas Gerais","Jacinto",0.467
"Minas Gerais","Jacutinga",0.21
"Minas Gerais","Jacuí",0.235
"Minas Gerais","Jaguaraçu",0.232
"Minas Gerais","Jampruca",0.438
"Minas Gerais","Janaúba",0.313
"Minas Gerais","Januária",0.426
"Minas Gerais","Japaraíba",0.21
"Minas Gerais","Japonvar",0.347
"Minas Gerais","Jaíba",0.355
"Minas Gerais","Jeceaba",0.354
"Minas Gerais","Jenipapo de Minas",0.344
"Minas Gerais","Jequeri",0.374
"Minas Gerais","Jequitaí",0.442
"Minas Gerais","Jequitibá",0.344
"Minas Gerais","Jequitinhonha",0.442
"Minas Gerais","Jesuânia",0.301
"Minas Gerais","Joanésia",0.431
"Minas Gerais","Joaquim Felício",0.415
"Minas Gerais","Joaíma",0.493
"Minas Gerais","Jordânia",0.416
"Minas Gerais","Josenópolis",0.631
"Minas Gerais","José Gonçalves de Minas",0.38
"Minas Gerais","José Raydan",0.397
"Minas Gerais","João Monlevade",0.203
"Minas Gerais","João Pinheiro",0.363
"Minas Gerais","Juiz de Fora",0.248
"Minas Gerais","Juramento",0.339
"Minas Gerais","Juruaia",0.22
"Minas Gerais","Juvenília",0.539
"Minas Gerais","Ladainha",0.517
"Minas Gerais","Lagamar",0.239
"Minas Gerais","Lagoa Dourada",0.29
"Minas Gerais","Lagoa Formosa",0.261
"Minas Gerais","Lagoa Grande",0.361
"Minas Gerais","Lagoa da Prata",0.216
"Minas Gerais","Lagoa dos Patos",0.382
"Minas Gerais","Lajinha",0.299
"Minas Gerais","Lambari",0.239
"Minas Gerais","Lamim",0.391
"Minas Gerais","Laranjal",0.193
"Minas Gerais","Lassance",0.476
"Minas Gerais","Lavras",0.181
"Minas Gerais","Leandro Ferreira",0.206
"Minas Gerais","Leme do Prado",0.267
"Minas Gerais","Leopoldina",0.262
"Minas Gerais","Liberdade",0.342
"Minas Gerais","Lima Duarte",0.323
"Minas Gerais","Limeira do Oeste",0.355
"Minas Gerais","Lontra",0.429
"Minas Gerais","Luisburgo",0.315
"Minas Gerais","Luislândia",0.441
"Minas Gerais","Luminárias",0.295
"Minas Gerais","Luz",0.227
"Minas Gerais","Machacalis",0.389
"Minas Gerais","Machado",0.216
"Minas Gerais","Madre de Deus de Minas",0.324
"Minas Gerais","Malacacheta",0.454
"Minas Gerais","Mamonas",0.345
"Minas Gerais","Manga",0.467
"Minas Gerais","Manhuaçu",0.254
"Minas Gerais","Manhumirim",0.271
"Minas Gerais","Mantena",0.303
"Minas Gerais","Mar de Espanha",0.188
"Minas Gerais","Maravilhas",0.272
"Minas Gerais","Maria da Fé",0.27
"Minas Gerais","Mariana",0.262
"Minas Gerais","Marilac",0.364
"Minas Gerais","Maripá de Minas",0.201
"Minas Gerais","Marliéria",0.271
"Minas Gerais","Marmelópolis",0.319
"Minas Gerais","Martinho Campos",0.293
"Minas Gerais","Martins Soares",0.28
"Minas Gerais","Mata Verde",0.416
"Minas Gerais","Materlândia",0.518
"Minas Gerais","Mathias Lobato",0.458
"Minas Gerais","Matias Barbosa",0.271
"Minas Gerais","Matias Cardoso",0.523
"Minas Gerais","Matipó",0.372
"Minas Gerais","Mato Verde",0.346
"Minas Gerais","Matutina",0.276
"Minas Gerais","Medeiros",0.228
"Minas Gerais","Medina",0.4
"Minas Gerais","Mendes Pimentel",0.349
"Minas Gerais","Mercês",0.329
"Minas Gerais","Mesquita",0.348
"Minas Gerais","Minas Novas",0.443
"Minas Gerais","Minduri",0.374
"Minas Gerais","Mirabela",0.415
"Minas Gerais","Miradouro",0.331
"Minas Gerais","Miravânia",0.453
"Minas Gerais","Miraí",0.228
"Minas Gerais","Moeda",0.295
"Minas Gerais","Moema",0.209
"Minas Gerais","Monjolos",0.387
"Minas Gerais","Monsenhor Paulo",0.199
"Minas Gerais","Montalvânia",0.414
"Minas Gerais","Monte Alegre de Minas",0.291
"Minas Gerais","Monte Azul",0.375
"Minas Gerais","Monte Belo",0.223
"Minas Gerais","Monte Carmelo",0.22
"Minas Gerais","Monte Formoso",0.519
"Minas Gerais","Monte Santo de Minas",0.233
"Minas Gerais","Monte Sião",0.241
"Minas Gerais","Montes Claros",0.22
"Minas Gerais","Montezuma",0.355
"Minas Gerais","Morada Nova de Minas",0.269
"Minas Gerais","Morro da Garça",0.322
"Minas Gerais","Morro do Pilar",0.464
"Minas Gerais","Munhoz",0.304
"Minas Gerais","Muriaé",0.216
"Minas Gerais","Mutum",0.34
"Minas Gerais","Muzambinho",0.2
"Minas Gerais","Nacip Raydan",0.373
"Minas Gerais","Nanuque",0.32
"Minas Gerais","Naque",0.339
"Minas Gerais","Natalândia",0.335
"Minas Gerais","Natércia",0.288
"Minas Gerais","Nazareno",0.259
"Minas Gerais","Nepomuceno",0.251
"Minas Gerais","Ninheira",0.457
"Minas Gerais","Nova Belém",0.332
"Minas Gerais","Nova Era",0.292
"Minas Gerais","Nova Módica",0.346
"Minas Gerais","Nova Ponte",0.259
"Minas Gerais","Nova Porteirinha",0.368
"Minas Gerais","Nova Resende",0.238
"Minas Gerais","Nova Serrana",0.199
"Minas Gerais","Novo Cruzeiro",0.499
"Minas Gerais","Novo Oriente de Minas",0.555
"Minas Gerais","Novorizonte",0.433
"Minas Gerais","Olaria",0.293
"Minas Gerais","Olhos-D'Água",0.34
"Minas Gerais","Oliveira",0.224
"Minas Gerais","Oliveira Fortes",0.314
"Minas Gerais","Olímpio Noronha",0.257
"Minas Gerais","Onça de Pitangui",0.258
"Minas Gerais","Oratórios",0.293
"Minas Gerais","Orizânia",0.369
"Minas Gerais","Ouro Branco",0.251
"Minas Gerais","Ouro Fino",0.217
"Minas Gerais","Ouro Preto",0.22
"Minas Gerais","Ouro Verde de Minas",0.426
"Minas Gerais","Padre Carvalho",0.561
"Minas Gerais","Padre Paraíso",0.483
"Minas Gerais","Pai Pedro",0.443
"Minas Gerais","Paineiras",0.256
"Minas Gerais","Pains",0.229
"Minas Gerais","Paiva",0.216
"Minas Gerais","Palma",0.252
"Minas Gerais","Palmópolis",0.483
"Minas Gerais","Papagaios",0.266
"Minas Gerais","Paracatu",0.278
"Minas Gerais","Paraguaçu",0.195
"Minas Gerais","Paraisópolis",0.229
"Minas Gerais","Paraopeba",0.272
"Minas Gerais","Pará de Minas",0.22
"Minas Gerais","Passa Quatro",0.231
"Minas Gerais","Passa Tempo",0.228
"Minas Gerais","Passa-Vinte",0.262
"Minas Gerais","Passabém",0.337
"Minas Gerais","Passos",0.213
"Minas Gerais","Patis",0.423
"Minas Gerais","Patos de Minas",0.194
"Minas Gerais","Patrocínio",0.246
"Minas Gerais","Patrocínio do Muriaé",0.247
"Minas Gerais","Paula Cândido",0.31
"Minas Gerais","Paulistas",0.502
"Minas Gerais","Pavão",0.414
"Minas Gerais","Pedra Azul",0.447
"Minas Gerais","Pedra Bonita",0.309
"Minas Gerais","Pedra Dourada",0.261
"Minas Gerais","Pedra do Anta",0.394
"Minas Gerais","Pedra do Indaiá",0.255
"Minas Gerais","Pedralva",0.271
"Minas Gerais","Pedras de Maria da Cruz",0.437
"Minas Gerais","Pedrinópolis",0.306
"Minas Gerais","Pedro Teixeira",0.355
"Minas Gerais","Pequeri",0.162
"Minas Gerais","Pequi",0.216
"Minas Gerais","Perdigão",0.222
"Minas Gerais","Perdizes",0.234
"Minas Gerais","Perdões",0.262
"Minas Gerais","Periquito",0.495
"Minas Gerais","Pescador",0.363
"Minas Gerais","Peçanha",0.473
"Minas Gerais","Piau",0.304
"Minas Gerais","Piedade de Caratinga",0.328
"Minas Gerais","Piedade de Ponte Nova",0.298
"Minas Gerais","Piedade do Rio Grande",0.404
"Minas Gerais","Piedade dos Gerais",0.319
"Minas Gerais","Pimenta",0.239
"Minas Gerais","Pingo-D'Água",0.425
"Minas Gerais","Pintópolis",0.399
"Minas Gerais","Piracema",0.264
"Minas Gerais","Pirajuba",0.26
"Minas Gerais","Piranga",0.381
"Minas Gerais","Piranguinho",0.192
"Minas Gerais","Piranguçu",0.272
"Minas Gerais","Pirapetinga",0.203
"Minas Gerais","Pirapora",0.259
"Minas Gerais","Piraúba",0.221
"Minas Gerais","Pitangui",0.218
"Minas Gerais","Piumhi",0.237
"Minas Gerais","Planura",0.275
"Minas Gerais","Pocrane",0.342
"Minas Gerais","Pompéu",0.31
"Minas Gerais","Ponte Nova",0.248
"Minas Gerais","Ponto Chique",0.491
"Minas Gerais","Ponto dos Volantes",0.472
"Minas Gerais","Porteirinha",0.386
"Minas Gerais","Porto Firme",0.324
"Minas Gerais","Poté",0.457
"Minas Gerais","Pouso Alegre",0.159
"Minas Gerais","Pouso Alto",0.247
"Minas Gerais","Poço Fundo",0.223
"Minas Gerais","Poços de Caldas",0.194
"Minas Gerais","Prados",0.277
"Minas Gerais","Prata",0.322
"Minas Gerais","Pratinha",0.261
"Minas Gerais","Pratápolis",0.248
"Minas Gerais","Presidente Bernardes",0.29
"Minas Gerais","Presidente Juscelino",0.338
"Minas Gerais","Presidente Kubitschek",0.36
"Minas Gerais","Presidente Olegário",0.308
"Minas Gerais","Prudente de Morais",0.285
"Minas Gerais","Quartel Geral",0.273
"Minas Gerais","Queluzito",0.241
"Minas Gerais","Raul Soares",0.281
"Minas Gerais","Recreio",0.262
"Minas Gerais","Reduto",0.333
"Minas Gerais","Resende Costa",0.274
"Minas Gerais","Resplendor",0.323
"Minas Gerais","Ressaquinha",0.293
"Minas Gerais","Riachinho",0.374
"Minas Gerais","Riacho dos Machados",0.465
"Minas Gerais","Ribeirão Vermelho",0.208
"Minas Gerais","Rio Casca",0.364
"Minas Gerais","Rio Doce",0.317
"Minas Gerais","Rio Espera",0.431
"Minas Gerais","Rio Novo",0.257
"Minas Gerais","Rio Paranaíba",0.233
"Minas Gerais","Rio Pardo de Minas",0.391
"Minas Gerais","Rio Piracicaba",0.262
"Minas Gerais","Rio Pomba",0.237
"Minas Gerais","Rio Preto",0.249
"Minas Gerais","Rio Vermelho",0.528
"Minas Gerais","Rio do Prado",0.474
"Minas Gerais","Ritápolis",0.298
"Minas Gerais","Rochedo de Minas",0.279
"Minas Gerais","Rodeiro",0.191
"Minas Gerais","Romaria",0.188
"Minas Gerais","Rosário da Limeira",0.24
"Minas Gerais","Rubelita",0.462
"Minas Gerais","Rubim",0.418
"Minas Gerais","Sabinópolis",0.448
"Minas Gerais","Sacramento",0.201
"Minas Gerais","Salinas",0.324
"Minas Gerais","Salto da Divisa",0.456
"Minas Gerais","Santa Bárbara",0.367
"Minas Gerais","Santa Bárbara do Leste",0.336
"Minas Gerais","Santa Bárbara do Monte Verde",0.369
"Minas Gerais","Santa Bárbara do Tugúrio",0.302
"Minas Gerais","Santa Cruz de Minas",0.204
"Minas Gerais","Santa Cruz de Salinas",0.48
"Minas Gerais","Santa Cruz do Escalvado",0.371
"Minas Gerais","Santa Efigênia de Minas",0.456
"Minas Gerais","Santa Fé de Minas",0.589
"Minas Gerais","Santa Helena de Minas",0.515
"Minas Gerais","Santa Juliana",0.228
"Minas Gerais","Santa Margarida",0.341
"Minas Gerais","Santa Maria de Itabira",0.364
"Minas Gerais","Santa Maria do Salto",0.422
"Minas Gerais","Santa Maria do Suaçuí",0.46
"Minas Gerais","Santa Rita de Caldas",0.251
"Minas Gerais","Santa Rita de Ibitipoca",0.373
"Minas Gerais","Santa Rita de Jacutinga",0.318
"Minas Gerais","Santa Rita de Minas",0.312
"Minas Gerais","Santa Rita do Itueto",0.308
"Minas Gerais","Santa Rita do Sapucaí",0.182
"Minas Gerais","Santa Rosa da Serra",0.337
"Minas Gerais","Santa Vitória",0.296
"Minas Gerais","Santana da Vargem",0.213
"Minas Gerais","Santana de Cataguases",0.317
"Minas Gerais","Santana de Pirapama",0.332
"Minas Gerais","Santana do Deserto",0.262
"Minas Gerais","Santana do Garambéu",0.414
"Minas Gerais","Santana do Jacaré",0.314
"Minas Gerais","Santana do Manhuaçu",0.337
"Minas Gerais","Santana do Paraíso",0.329
"Minas Gerais","Santana do Riacho",0.291
"Minas Gerais","Santana dos Montes",0.378
"Minas Gerais","Santo Antônio do Amparo",0.254
"Minas Gerais","Santo Antônio do Aventureiro",0.252
"Minas Gerais","Santo Antônio do Grama",0.303
"Minas Gerais","Santo Antônio do Itambé",0.487
"Minas Gerais","Santo Antônio do Jacinto",0.496
"Minas Gerais","Santo Antônio do Monte",0.178
"Minas Gerais","Santo Antônio do Retiro",0.485
"Minas Gerais","Santo Antônio do Rio Abaixo",0.309
"Minas Gerais","Santo Hipólito",0.374
"Minas Gerais","Santos Dumont",0.29
"Minas Gerais","Sapucaí-Mirim",0.286
"Minas Gerais","Sardoá",0.356
"Minas Gerais","Sem-Peixe",0.426
"Minas Gerais","Senador Amaral",0.244
"Minas Gerais","Senador Cortes",0.244
"Minas Gerais","Senador Firmino",0.264
"Minas Gerais","Senador José Bento",0.285
"Minas Gerais","Senador Modestino Gonçalves",0.426
"Minas Gerais","Senhora de Oliveira",0.387
"Minas Gerais","Senhora do Porto",0.398
"Minas Gerais","Senhora dos Remédios",0.373
"Minas Gerais","Sericita",0.337
"Minas Gerais","Seritinga",0.228
"Minas Gerais","Serra Azul de Minas",0.508
"Minas Gerais","Serra da Saudade",0.287
"Minas Gerais","Serra do Salitre",0.341
"Minas Gerais","Serra dos Aimorés",0.405
"Minas Gerais","Serrania",0.293
"Minas Gerais","Serranos",0.361
"Minas Gerais","Serranópolis de Minas",0.324
"Minas Gerais","Serro",0.429
"Minas Gerais","Sete Lagoas",0.233
"Minas Gerais","Setubinha",0.653
"Minas Gerais","Silveirânia",0.259
"Minas Gerais","Silvianópolis",0.191
"Minas Gerais","Simonésia",0.342
"Minas Gerais","Simão Pereira",0.439
"Minas Gerais","Sobrália",0.367
"Minas Gerais","Soledade de Minas",0.29
"Minas Gerais","São Bento Abade",0.293
"Minas Gerais","São Brás do Suaçuí",0.356
"Minas Gerais","São Domingos das Dores",0.272
"Minas Gerais","São Domingos do Prata",0.273
"Minas Gerais","São Francisco",0.389
"Minas Gerais","São Francisco de Paula",0.22
"Minas Gerais","São Francisco de Sales",0.343
"Minas Gerais","São Francisco do Glória",0.341
"Minas Gerais","São Félix de Minas",0.363
"Minas Gerais","São Geraldo",0.226
"Minas Gerais","São Geraldo da Piedade",0.52
"Minas Gerais","São Geraldo do Baixio",0.336
"Minas Gerais","São Gonçalo do Abaeté",0.266
"Minas Gerais","São Gonçalo do Pará",0.217
"Minas Gerais","São Gonçalo do Rio Abaixo",0.283
"Minas Gerais","São Gonçalo do Rio Preto",0.365
"Minas Gerais","São Gonçalo do Sapucaí",0.248
"Minas Gerais","São Gotardo",0.241
"Minas Gerais","São José da Barra",0.176
"Minas Gerais","São José da Safira",0.51
"Minas Gerais","São José da Varginha",0.24
"Minas Gerais","São José do Alegre",0.247
"Minas Gerais","São José do Divino",0.374
"Minas Gerais","São José do Goiabal",0.345
"Minas Gerais","São José do Jacuri",0.395
"Minas Gerais","São José do Mantimento",0.362
"Minas Gerais","São João Batista do Glória",0.234
"Minas Gerais","São João Del Rei",0.201
"Minas Gerais","São João Evangelista",0.383
"Minas Gerais","São João Nepomuceno",0.201
"Minas Gerais","São João da Lagoa",0.41
"Minas Gerais","São João da Mata",0.219
"Minas Gerais","São João da Ponte",0.525
"Minas Gerais","São João das Missões",0.579
"Minas Gerais","São João do Manhuaçu",0.312
"Minas Gerais","São João do Manteninha",0.334
"Minas Gerais","São João do Oriente",0.357
"Minas Gerais","São João do Pacuí",0.473
"Minas Gerais","São João do Paraíso",0.434
"Minas Gerais","São Lourenço",0.164
"Minas Gerais","São Miguel do Anta",0.306
"Minas Gerais","São Pedro da União",0.229
"Minas Gerais","São Pedro do Suaçuí",0.431
"Minas Gerais","São Pedro dos Ferros",0.321
"Minas Gerais","São Romão",0.386
"Minas Gerais","São Roque de Minas",0.268
"Minas Gerais","São Sebastião da Bela Vista",0.206
"Minas Gerais","São Sebastião da Vargem Alegre",0.255
"Minas Gerais","São Sebastião do Anta",0.341
"Minas Gerais","São Sebastião do Maranhão",0.514
"Minas Gerais","São Sebastião do Oeste",0.253
"Minas Gerais","São Sebastião do Paraíso",0.247
"Minas Gerais","São Sebastião do Rio Preto",0.378
"Minas Gerais","São Sebastião do Rio Verde",0.228
"Minas Gerais","São Thomé das Letras",0.286
"Minas Gerais","São Tiago",0.272
"Minas Gerais","São Tomás de Aquino",0.214
"Minas Gerais","São Vicente de Minas",0.229
"Minas Gerais","Tabuleiro",0.256
"Minas Gerais","Taiobeiras",0.329
"Minas Gerais","Taparuba",0.299
"Minas Gerais","Tapira",0.246
"Minas Gerais","Tapiraí",0.261
"Minas Gerais","Tarumirim",0.366
"Minas Gerais","Teixeiras",0.273
"Minas Gerais","Teófilo Otoni",0.302
"Minas Gerais","Timóteo",0.204
"Minas Gerais","Tiradentes",0.187
"Minas Gerais","Tiros",0.276
"Minas Gerais","Tocantins",0.188
"Minas Gerais","Tocos do Moji",0.26
"Minas Gerais","Toledo",0.258
"Minas Gerais","Tombos",0.256
"Minas Gerais","Três Corações",0.27
"Minas Gerais","Três Marias",0.253
"Minas Gerais","Três Pontas",0.222
"Minas Gerais","Tumiritinga",0.426
"Minas Gerais","Tupaciguara",0.29
"Minas Gerais","Turmalina",0.312
"Minas Gerais","Turvolândia",0.219
"Minas Gerais","Ubaporanga",0.336
"Minas Gerais","Ubaí",0.526
"Minas Gerais","Uberaba",0.206
"Minas Gerais","Uberlândia",0.225
"Minas Gerais","Ubá",0.208
"Minas Gerais","Umburatiba",0.387
"Minas Gerais","União de Minas",0.344
"Minas Gerais","Uruana de Minas",0.309
"Minas Gerais","Urucuia",0.419
"Minas Gerais","Urucânia",0.304
"Minas Gerais","Vargem Alegre",0.357
"Minas Gerais","Vargem Bonita",0.247
"Minas Gerais","Vargem Grande do Rio Pardo",0.413
"Minas Gerais","Varginha",0.175
"Minas Gerais","Varjão de Minas",0.27
"Minas Gerais","Varzelândia",0.505
"Minas Gerais","Vazante",0.227
"Minas Gerais","Verdelândia",0.526
"Minas Gerais","Veredinha",0.407
"Minas Gerais","Vermelho Novo",0.407
"Minas Gerais","Veríssimo",0.267
"Minas Gerais","Vieiras",0.258
"Minas Gerais","Virgem da Lapa",0.469
"Minas Gerais","Virginópolis",0.318
"Minas Gerais","Virgolândia",0.452
"Minas Gerais","Virgínia",0.286
"Minas Gerais","Visconde do Rio Branco",0.226
"Minas Gerais","Viçosa",0.187
"Minas Gerais","Volta Grande",0.288
"Minas Gerais","Várzea da Palma",0.34
"Minas Gerais","Wenceslau Braz",0.303
"Minas Gerais","Água Boa",0.486
"Minas Gerais","Água Comprida",0.216
"Minas Gerais","Águas Formosas",0.394
"Minas Gerais","Águas Vermelhas",0.417
"Minas Gerais","Baldim",0.365
"Minas Gerais","Belo Horizonte",0.276
"Minas Gerais","Betim",0.319
"Minas Gerais","Brumadinho",0.224
"Minas Gerais","Caeté",0.326
"Minas Gerais","Capim Branco",0.267
"Minas Gerais","Confins",0.181
"Minas Gerais","Contagem",0.3
"Minas Gerais","Esmeraldas",0.404
"Minas Gerais","Florestal",0.214
"Minas Gerais","Ibirité",0.342
"Minas Gerais","Igarapé",0.361
"Minas Gerais","Itaguara",0.231
"Minas Gerais","Itatiaiuçu",0.263
"Minas Gerais","Jaboticatubas",0.331
"Minas Gerais","Juatuba",0.316
"Minas Gerais","Lagoa Santa",0.242
"Minas Gerais","Mateus Leme",0.307
"Minas Gerais","Matozinhos",0.266
"Minas Gerais","Mário Campos",0.359
"Minas Gerais","Nova Lima",0.236
"Minas Gerais","Nova União",0.323
"Minas Gerais","Pedro Leopoldo",0.261
"Minas Gerais","Raposos",0.329
"Minas Gerais","Ribeirão das Neves",0.358
"Minas Gerais","Rio Acima",0.341
"Minas Gerais","Rio Manso",0.241
"Minas Gerais","Sabará",0.329
"Minas Gerais","Santa Luzia",0.333
"Minas Gerais","Sarzedo",0.311
"Minas Gerais","São Joaquim de Bicas",0.371
"Minas Gerais","São José da Lapa",0.306
"Minas Gerais","Taquaraçu de Minas",0.327
"Minas Gerais","Vespasiano",0.354
"Minas Gerais","Buritis",0.364
"Minas Gerais","Cabeceira Grande",0.364
"Minas Gerais","Unaí",0.288
"Rio de Janeiro","Angra dos Reis",0.259
"Rio de Janeiro","Aperibé",0.211
"Rio de Janeiro","Araruama",0.288
"Rio de Janeiro","Areal",0.295
